tract,design,n_lightfoot_l_2019r,n_preckwinkle_t_2019r,Y
17031031400,1,1111.6478221542202,318.1644951819908,0.7137902050980212
17031031501,1,671.7042293548584,370.0023933649063,0.4491587559002317
17031031502,1,536.2166467905045,284.8689932823181,0.4687427274267109
17031031700,1,1327.0329585075378,547.3756983280182,0.5875191382257526
17031031800,1,406.9865493774414,159.14408159255981,0.608969677656426
17031031900,1,582.5642819404602,219.9437177181244,0.6224558824898858
17031032100,1,1207.6413509845734,491.7723853588104,0.5927827537887178
17031040100,1,1006.0000022649765,354.99999925494194,0.6471172977577824
17031040201,1,1321.3100250959396,532.169212281704,0.5972412210805231
17031040202,1,761.8265690505505,316.82130033522844,0.5841293632879244
17031040300,1,574.0664845705032,229.56772363185883,0.6001025494396987
17031040401,1,836.0492589473724,268.47503340244293,0.6788765368436946
17031040402,1,1134.849308013916,494.67874574661255,0.564101821930576
17031040600,1,639.9465532302856,242.69095885753632,0.6207637065431562
17031040700,1,784.9723896086216,367.1486088037491,0.5322783149267132
17031040800,1,390.4909107685089,181.3516538143158,0.5355803456285189
17031040900,1,538.6902649402618,203.5117569565773,0.6222100709780864
17031050100,1,692.7106790542603,227.33475363254547,0.6718186098373427
17031050200,1,1535.3018493652344,358.18018412590027,0.7667037369400755
17031050300,1,647.2889761924744,238.43999528884888,0.6316328501507684
17031050500,1,1287.1906868815422,328.77532771229744,0.7445791590453342
17031050600,1,568.0173811614513,167.33147931657732,0.7054113397473385
17031050700,1,329.5376763343811,78.04157465696335,0.7631785975884143
17031050800,1,324.77292823791504,74.5885523557663,0.7703363000098153
17031050900,1,267.1302766799927,62.970188438892365,0.7642716160013296
17031051000,1,254.14334732294083,54.284221202135086,0.7864031391183498
17031051100,1,263.26009368896484,57.748781621456146,0.7806398196846163
17031051200,1,274.6976385116577,71.70236617326736,0.7389771293202274
17031051300,1,488.6221785545349,96.10840278863907,0.8033073261779654
17031051400,1,325.976354598999,74.87497478723526,0.7703055030499283
17031060100,1,646.3141145706177,183.078298330307,0.7167347978282417
17031060300,1,674.7818579673767,190.452665746212,0.7177566890729601
17031060400,1,656.4091601371765,165.96098524332047,0.7471683892884159
17031060500,1,228.66338539123535,67.59037637710571,0.7044110220730754
17031060800,1,1259.3526916503906,377.2154178619385,0.7004688040428174
17031060900,1,1694.0059623718262,459.18590247631073,0.7289348959354361
17031061000,1,363.17518734931946,87.53616964817047,0.7589698506468341
17031061100,1,178.42085367441177,46.29850500822067,0.7405095645786579
17031061200,1,303.47161531448364,83.55944752693176,0.7246548167599127
17031061500,1,320.9011404514313,59.99659638106823,0.8130371356840074
17031061800,1,201.33789157867432,78.10521817207336,0.6120689575138758
17031061901,1,705.885027050972,178.09167569875717,0.7477044152037281
17031061902,1,974.2084336280823,240.29097390174866,0.7533474710264281
17031062000,1,534.0000038146973,123.00000137090683,0.7696629204265157
17031062100,1,683.6130769252777,148.94920736551285,0.7821147482499172
17031062200,1,495.64615681767464,101.76842440292239,0.7946752476477724
17031062300,1,300.6186742782593,48.007587283849716,0.8403040416597246
17031062400,1,331.7477111816406,62.219083189964294,0.8124506029948231
17031062500,1,352.52663946151733,69.64344236254692,0.8024448805658292
17031062600,1,436.52662843465805,93.94355861842632,0.7847930630135926
17031062700,1,466.31627810001373,86.49790614843369,0.8145080705720465
17031062800,1,599.5973482131958,111.0235920548439,0.8148364191641357
17031062900,1,711.6278747916222,165.29414038732648,0.767723909865493
17031063000,1,468.0271516442299,122.09677951037884,0.7391245805260663
17031063100,1,433.87936878204346,120.46454048156738,0.7223547622931986
17031063200,1,1485.7747208327055,360.31413466855884,0.7574907355627776
17031063301,1,369.96704864501953,131.66955757141113,0.6441046356597367
17031063302,1,860.5103855133057,227.8491027355194,0.7352163244379619
17031063400,1,285.7841339111328,86.95045328140259,0.6957477936530913
17031070101,1,1028.5017623901367,231.93375158309937,0.7744935788499689
17031070102,1,511.04835546016693,122.96732500195503,0.7593822117063058
17031070103,1,216.9999885559082,55.999999046325684,0.7419354746560378
17031070200,1,603.816262960434,138.24956965446472,0.7710403343946969
17031070300,1,482.43008774518967,85.85830156505108,0.8220295463611303
17031070400,1,616.0584557652473,124.36437746323645,0.7981289335461598
17031070500,1,644.0215709209442,119.7453291118145,0.8140662758538042
17031070600,1,549.7637710571289,84.49122400581837,0.8463135832989649
17031070700,1,482.60561710596085,101.01753560453653,0.7906830504578294
17031071000,1,630.0839651674032,112.96091571822762,0.8207208531513484
17031071100,1,506.2508865594864,106.07623770833015,0.7904670578865923
17031071200,1,442.3130259513855,92.70241749286652,0.7904144529918153
17031071300,1,730.4065062999725,138.16552138328552,0.8108374991301871
17031071400,1,953.8750219345093,225.07418847084045,0.7640422662348595
17031071500,1,1127.8331410607789,204.50531324002077,0.8186741408860586
17031071600,1,480.87278270721436,66.88390004634857,0.8609114459133952
17031071700,1,343.6243624687195,55.543571293354034,0.8383596235892319
17031071800,1,526.2410364151001,94.76304137706757,0.8199246451348232
17031080100,1,1529.0000371932983,302.00000336766243,0.8024852871017405
17031080201,1,1013.5416192263365,204.151365570724,0.7985762383131753
17031080202,1,781.2105575799942,160.7019630074501,0.7942911018698123
17031080300,1,562.1279502660036,122.97008084133267,0.7812418315382784
17031080400,1,444.04221549630165,114.14451868832111,0.742942191744668
17031081000,1,1032.4591089189053,328.0627689771354,0.6822510778943565
17031081100,1,532.5711998939514,127.77078394591808,0.7600869442970996
17031081201,1,965.3365378379822,178.03262412548065,0.8155745513122172
17031081202,1,897.0054836273193,150.2558572292328,0.832491707161447
17031081300,1,1280.5357921123505,287.42688339948654,0.7755417028013314
17031081401,1,489.03891110420227,119.27661907672882,0.7560999413984997
17031081402,1,921.0000078380108,172.0000020749867,0.8132464705632894
17031081403,1,1025.1686210259795,208.7187997121364,0.7964053957257758
17031081500,1,790.3069751262665,140.52778232470155,0.8221858255746135
17031081600,0,544.9015535116196,90.99047434329987,0.8330148377135072
17031081700,1,543.7526357769966,86.69126881659031,0.8405685543156722
17031081800,1,1400.910560771823,199.42106312513351,0.8576489686713021
17031081900,1,289.4020776450634,36.92530133202672,0.8724083060063111
17031090100,1,963.777780175209,94.76353247463703,0.9016749146702577
17031090200,1,2011.6266864538193,244.88558515906334,0.8782648953664668
17031090300,1,382.75801134109497,49.66048617660999,0.8702561809154269
17031100100,1,1292.233170747757,203.71121957153082,0.8423572276405408
17031100200,1,1727.732663653791,186.91752267244738,0.8918133999520759
17031100300,1,1719.164627790451,321.5798139721155,0.8129441423039139
17031100400,1,938.9216198921204,111.86879726499319,0.8808539553303218
17031100500,1,1376.558070614934,213.29608001187444,0.8450511572558714
17031100600,1,886.2141338735819,146.41486610472202,0.8347861306784258
17031100700,1,959.725749373436,155.565025806427,0.8379067916975357
17031110100,1,1205.5069354772568,210.2461106479168,0.8255952707856625
17031110200,1,467.44495844841003,78.77266366779804,0.8314824831371203
17031110300,1,790.0158200860023,142.96803959831595,0.8190314219495601
17031110400,1,515.0800955034792,109.06622002087533,0.7882538638689474
17031110501,1,938.5228892117739,184.03676691278815,0.8039080676366317
17031110502,1,415.08188273757696,106.09208413399756,0.7444068542951293
17031120100,1,1331.5357019901276,180.2293130159378,0.8646455271559259
17031120200,1,1342.1486822366714,316.0150224380195,0.764545443719853
17031120300,1,1834.3466001451015,381.6735904365778,0.7919294039597607
17031120400,1,674.5273178219795,183.47722205519676,0.7279914138279276
17031130100,1,863.9999984502792,202.99999879300594,0.7650462972718535
17031130200,1,400.0709843020886,67.09525442495942,0.8322916255923808
17031130300,1,556.9844433665276,213.05311062932014,0.6174882204221294
17031140100,1,297.2827196121216,170.05972921848297,0.42795286103286556
17031140200,1,534.1979840248823,292.665142133832,0.4521410583979292
17031140301,1,171.7578114271164,59.54148927330971,0.6533404287200323
17031140302,1,400.927399456501,152.43185341358185,0.6198018553478282
17031140400,1,1139.4646224677563,330.18607311695814,0.7102270078364794
17031140500,1,390.0000002384186,128.99999982118607,0.6692307698914756
17031140601,1,198.40069019794464,74.034712895751,0.6268424629879742
17031140602,1,331.4651364684105,164.71775019168854,0.5030616132161864
17031140701,1,308.44981253147125,142.721586227417,0.5372939764297796
17031140702,1,540.1828284263611,254.1368448138237,0.5295354990195358
17031140800,1,1406.4129207134247,500.2602107524872,0.6443006151431526
17031150200,1,1121.0413191914558,316.38168750703335,0.717778745447829
17031150300,1,1129.7855421602726,292.99796014279127,0.7406605508665411
17031150401,1,629.3245713710785,148.49736949801445,0.7640369115502823
17031150402,1,499.7046341896057,127.90154558420181,0.7440457085381533
17031150501,1,587.9670500159264,96.94758846610785,0.8351139090813307
17031150502,1,469.81661969423294,123.32968024164438,0.7374940028262302
17031150600,1,587.0041991472244,147.22416761517525,0.7491940128723841
17031150700,1,600.656644821167,156.9246555864811,0.7387448271163267
17031150800,1,661.1607142686844,188.11594170331955,0.7154762259106755
17031151001,1,249.6784303188324,80.456791639328,0.6777583408523239
17031151002,1,491.637384057045,158.41612392663956,0.6777785232291074
17031151100,1,553.6652890443802,164.1742377281189,0.7034774601610267
17031151200,1,497.0860900878906,108.80991038680077,0.7811044956668132
17031160100,1,652.0,114.99999976158142,0.8236196322675131
17031160200,1,717.3419069051743,170.07278932631016,0.7629125139780909
17031160300,1,453.8959220647812,159.04125508666039,0.6496085394132234
17031160400,1,786.5793586224318,261.6934458166361,0.667301915632581
17031160501,1,385.7224439382553,159.26731979846954,0.5870934598144246
17031160502,1,453.2708616256714,164.04946088790894,0.6380763142383784
17031160601,1,574.0000002384186,242.00000077486038,0.5783972113687413
17031160602,1,650.0373144298792,210.142453096807,0.6767224766456458
17031160700,1,1055.269559621811,360.21911215782166,0.6586473011815887
17031160800,1,657.4499536752701,257.0173638164997,0.6090693103258676
17031160900,1,513.8462760895491,191.21920616552234,0.6278669028785602
17031161000,1,402.27689814567566,105.1468656361103,0.7386206711824806
17031161100,1,462.61965680122375,121.35397452116013,0.7376808945813927
17031161200,1,443.869486451149,129.23160901665688,0.7088522348091623
17031161300,1,418.62568283081055,160.9875766634941,0.6154378881513632
17031170100,1,347.15188694000244,85.68641722202301,0.7531731197623246
17031170200,1,568.8705217838287,117.82304286956787,0.7928824954752345
17031170300,1,747.8526154756546,135.83780197799206,0.8183628710162423
17031170400,1,529.7188197374344,86.92150643467903,0.8359101032548487
17031170500,1,895.8792325258255,108.9435466825962,0.8783948296519356
17031170600,1,435.78149914741516,51.51082058250904,0.8817966786490766
17031170700,1,448.71106761693954,72.6611752808094,0.8380668975545761
17031170800,1,428.9835103750229,71.57668815553188,0.8331481597207346
17031170900,1,193.85387206077576,41.69296637177467,0.784925800405455
17031171000,1,988.2199178934097,180.6667109578848,0.8171796503120354
17031171100,1,437.5965931415558,114.5246517509222,0.7382871495211224
17031180100,1,706.3181988596916,153.9804658293724,0.7819956131981809
17031190100,1,168.99999910593033,83.00000134110451,0.50887572911122
17031190200,1,523.1029254198074,190.19695010781288,0.6364062579937332
17031190300,1,556.7222617864609,179.93124908208847,0.6768024894411285
17031190401,1,488.2848083972931,159.9372248351574,0.6724509505832825
17031190402,1,559.2009391486645,159.06185668706894,0.7155550973694232
17031190601,1,328.6733418703079,71.39778277277946,0.7827697787520823
17031190602,1,557.726917386055,160.44038850069046,0.712331638478846
17031190701,1,185.8859185129404,57.87098906189203,0.6886747015327933
17031190702,1,292.9981379508972,77.03182297945023,0.7370910835195826
17031190800,1,486.4596795067191,184.94623809680343,0.6198117831999088
17031190900,1,222.93995547294617,60.781030505895615,0.7273659161860225
17031191000,1,149.26434486359358,46.660949267446995,0.6873938695132553
17031191100,1,373.96562771499157,104.18900606036186,0.7213941647605997
17031191200,1,159.18925351742655,43.304378911387175,0.7279692067489555
17031191301,1,303.2687831223011,81.58356149494648,0.7309859568960457
17031191302,1,232.35913476347923,59.98543228954077,0.741841729826544
17031200100,1,576.9233484268188,195.6306619644165,0.6609070121743709
17031200200,1,452.67184722423553,141.92157688736916,0.6864802223561588
17031200300,1,121.97815155982971,60.2085332646966,0.5063990354439452
17031200401,1,182.6160318851471,61.21022182703018,0.6648146321264543
17031200402,1,204.23382091522217,85.08206307888031,0.5834085525227576
17031210100,1,756.2734590172768,263.03468061983585,0.6521963352229356
17031210400,1,272.076656460762,81.36933782696724,0.7009323075142169
17031210501,1,321.3245630264282,180.1621094942093,0.4393142316997678
17031210502,1,361.45796489715576,186.8704925775528,0.4830090612867741
17031210601,1,251.8802284002304,164.12159538269043,0.3484141394301662
17031210602,1,390.7455261349678,255.6844361424446,0.3456497412228121
17031210700,1,535.9217933118343,366.55145540833473,0.31603554850203464
17031210800,1,132.0782115459442,67.44854497909546,0.4893287530954107
17031210900,1,522.2421721220016,161.17728750407696,0.6913744310437953
17031220300,1,346.30114126205444,142.03771591186523,0.5898433502291526
17031220400,1,447.81353628635406,216.72495117783546,0.5160375164737074
17031220500,1,470.60281608998775,263.15013309568167,0.44082329280970006
17031220601,1,309.4829033613205,151.71543896198273,0.509777640980525
17031220602,1,722.2686741948128,394.14825612306595,0.45429135970424916
17031220701,1,339.002254486084,201.5611354112625,0.4054283334580697
17031220702,1,393.0056654214859,241.5582926273346,0.3853567165036384
17031220901,1,225.914790391922,117.81106132268906,0.47851550082972516
17031220902,1,281.71320152282715,133.99275827407837,0.5243646462083852
17031221000,1,220.8729178905487,154.05071234703064,0.30253688945527996
17031221100,1,494.59318175911903,369.6846752464771,0.25254797502137
17031221200,1,523.260512650013,263.94951912760735,0.4955676708894865
17031221300,1,420.9563331604004,219.25310626626015,0.4791547507548334
17031221400,1,295.84998136758804,145.21341639757156,0.509165369129611
17031221500,1,320.81992894411087,139.57173262536526,0.5649530467613822
17031221600,1,591.6269870996475,153.89104142785072,0.7398850208265924
17031222200,1,400.6422715187073,71.15459644794464,0.8223986795546555
17031222500,1,176.00000143051147,85.99999904632568,0.5113636457538309
17031222600,1,193.29327124357224,120.25146949291229,0.3778807264253844
17031222700,1,195.39556235074997,125.58035105466843,0.35730192874471683
17031222800,1,88.6483268737793,47.41389316320419,0.46514621499045533
17031222900,1,100.6336041688919,50.62828719615936,0.49690476044969384
17031230100,1,116.02664762735367,50.1924499720335,0.5674058416887289
17031230200,1,91.92325618863106,63.49348410964012,0.30927725210964724
17031230300,1,46.05009627342224,31.31406545639038,0.32000000020709496
17031230400,1,159.63195711374283,80.83209064602852,0.49363465744873947
17031230500,1,110.25827826559544,36.4799717515707,0.6691407454803893
17031230600,1,360.36036777403206,117.90762587578502,0.6728063449260316
17031230700,1,245.14486861228943,104.23202846944332,0.574814561449001
17031230800,1,77.23591721057892,33.96005618572235,0.5603074655910103
17031230900,1,399.404777944088,254.51483896374702,0.3627646612695852
17031231100,1,114.22317092120647,41.038485281169415,0.64071663437291
17031231200,1,415.10485976934433,170.39894670248032,0.5895038501906155
17031231500,1,603.2316831052303,288.1384912058711,0.5223419139349036
17031240200,1,259.1415870189667,51.734222054481506,0.800363104009643
17031240300,1,246.7716281414032,50.126640886068344,0.7968703239363273
17031240500,1,432.81190752983093,91.81604665517807,0.7878615512701674
17031240600,1,216.7249871492386,51.39770692586899,0.7628436499088307
17031240700,1,189.13441967964172,67.99415123462677,0.6404982691685832
17031240800,1,157.99999332427979,97.99999618530273,0.37974683338013077
17031240900,1,129.8838533461094,96.09442965686321,0.2601510720443861
17031241000,1,205.90405750274658,120.20711827278137,0.41619839972712575
17031241100,1,381.1743691712618,183.14592718705535,0.519521924873265
17031241200,1,275.43152809143066,80.4813060760498,0.7077992246068007
17031241300,1,262.25141739845276,83.21543511748314,0.6826883303702057
17031241400,1,662.2728976011276,270.7541584968567,0.5911743339074009
17031241500,1,465.87799245119095,133.7389796078205,0.7129313215587618
17031241600,1,368.11850583553314,129.955231487751,0.6469744676574016
17031242000,1,700.3278034031391,266.48184050247073,0.619489845744319
17031242100,1,538.6536107063293,150.52367341518402,0.7205557144269314
17031242200,1,554.72243475914,176.39809945225716,0.6820065524682645
17031242300,1,626.225378870964,199.5112664103508,0.6814066099172567
17031242400,1,480.0175532102585,174.04161947965622,0.6374265517673224
17031242500,1,341.5591526031494,174.1977391242981,0.4899924718846727
17031242600,1,566.0323572158813,343.8779785633087,0.3924764650297974
17031242700,1,154.14490750432014,87.60364386439323,0.431679934921379
17031242800,1,161.02955749630928,50.255174309015274,0.6879133552225833
17031242900,1,324.91337394714355,102.41646853089333,0.684788387480922
17031243000,1,387.306023478508,106.5617007613182,0.7248643338818834
17031243100,1,286.27697276324034,95.1652024500072,0.6675764678819918
17031243200,1,341.10271695256233,99.5954482331872,0.7080191881114858
17031243300,1,388.33313059806824,132.3305959701538,0.6592343389132092
17031243400,1,404.88481563329697,145.23247677832842,0.6412992753231204
17031243500,1,597.0001007094979,165.3977160230279,0.7229519461948786
17031250200,1,259.2935813218355,127.17507462203503,0.5095324999033233
17031250300,1,579.5849500596523,218.51177996397018,0.6229857591342212
17031250400,1,922.1695594787598,310.48456037044525,0.663310768416666
17031250500,1,1486.534185051918,492.2747938632965,0.6688439466690748
17031250600,1,845.4186135530472,312.9059080481529,0.6298805076776097
17031250700,1,942.5690550804138,290.2455915212631,0.6920696791849364
17031250800,1,300.8017512559891,140.03728133440018,0.5344532378894786
17031251000,1,111.2325663343072,46.254714116454124,0.584162124090201
17031251100,1,528.1008124649525,219.13577227294445,0.5850493559172711
17031251200,1,637.9800300598145,202.01448045670986,0.6833529719766154
17031251300,1,707.5529440641403,264.0712053179741,0.6267824089584513
17031251400,1,582.2182920277119,264.0646940469742,0.5464507081574045
17031251500,1,536.7971437163651,183.97951581329107,0.6572643540173104
17031251600,1,439.6615937948227,154.5721191763878,0.6484293343836576
17031251700,1,137.23517955839634,52.4537106603384,0.6177823293624337
17031251800,1,523.817508161068,173.13879594951868,0.6694673369026061
17031251900,1,513.2298981547356,226.13853406906128,0.5593816048478104
17031252000,1,652.0019916892052,291.01103965193033,0.5536654130488472
17031252101,1,213.0143787264824,71.13776820898056,0.6660424116236593
17031252102,1,939.929256439209,354.5680079758167,0.6227716016426085
17031252201,1,461.9759357571602,189.53219122439623,0.5897357923768031
17031252202,1,534.2250021994114,228.6295459717512,0.5720351068735451
17031260100,1,191.09510844945908,85.15043319016695,0.5544080961513069
17031260200,1,121.00000137090683,49.00000025331974,0.5950413248086023
17031260300,1,124.14312428236008,75.86524164676666,0.388888896704313
17031260400,1,128.00000044703484,69.99999989569187,0.4531250027248461
17031260500,1,182.99999830126762,69.999999538064,0.6174863377712987
17031260600,1,217.0891438126564,87.18382592499256,0.5983961961716959
17031260700,1,190.1449645459652,83.31906433403492,0.5618129329220624
17031260800,1,226.76589679718018,103.49711072444916,0.5435949047619927
17031260900,1,160.159345343709,70.55883121490479,0.5594460562792485
17031261000,1,261.84065571427345,123.44116905331612,0.5285637796904314
17031270500,1,163.467287003994,68.38042908906937,0.5816873801337473
17031271200,1,136.00000017881393,38.00000035017729,0.7205882330866575
17031271300,1,121.79999995231628,51.99999964237213,0.5730706103224161
17031271400,1,183.00000229477882,92.99999982118607,0.49180328603832235
17031271500,1,220.34452509880066,89.0202648639679,0.5959951134522088
17031271800,1,89.43426591157913,34.996016800403595,0.6086956554772522
17031280100,1,832.8871946781874,135.90665763430297,0.8368246522425947
17031280400,1,134.37304466962814,46.922676876187325,0.6508029047674538
17031280800,1,89.87925815582275,53.90901309251785,0.4002062967736522
17031280900,1,147.49847692251205,92.28965999186039,0.37430092894895095
17031281900,0,744.0102565586567,150.52422533929348,0.7976852818729572
17031282700,1,243.75228184461594,101.8081823438406,0.5823293157569701
17031282800,1,203.9367440342903,69.59972760081291,0.6587190408948067
17031283100,1,302.9358416944742,113.01839012652636,0.626923016126593
17031283200,1,185.10245370864868,67.08225536346436,0.6375939161290004
17031283800,1,548.5440635681152,197.00603914260864,0.6408564922548916
17031290900,1,403.169641405344,176.5880100429058,0.5620007264749247
17031291200,1,212.97257840633392,88.27890937775373,0.5854916626434182
17031291600,1,67.2307699918747,36.58144873380661,0.4558823476478444
17031292200,1,294.78770119324327,154.53686441481113,0.47576895579674466
17031292400,1,237.69296318292618,96.0522598773241,0.5958977556966917
17031292500,1,491.12500178813934,203.41300631314516,0.5858223353066169
17031300500,1,120.74481418728828,50.58882023394108,0.5810269735023789
17031300600,1,141.18533101677895,57.67624385654926,0.5914855782737456
17031300700,1,143.14332973957062,64.68145912885666,0.5481350109255138
17031300800,1,122.61541659757495,54.34476853534579,0.5567868214018643
17031300900,1,158.30348478257656,70.39069760590792,0.5553433476048446
17031301100,1,100.49961411207914,44.388541935011744,0.558321269915437
17031301200,1,122.33702781051397,59.9657400008291,0.5098316423568083
17031301600,1,157.7062212228775,60.9913164973259,0.6132599207286171
17031301701,1,178.13706716895103,46.43758875131607,0.7393154075716699
17031301702,1,189.00274991989136,58.379971385002136,0.691115756729749
17031301801,1,190.139535009861,50.65825265645981,0.7335732799923352
17031301802,1,177.03914447128773,66.41675478965044,0.6248470642580295
17031301803,1,222.47485375404358,64.28709331154823,0.7110365858128819
17031310200,1,200.10086695477366,97.9031681548804,0.5107309146391242
17031310300,1,275.6690746843815,134.31772066652775,0.5127573855706864
17031310400,1,219.07543683052063,102.43517243862152,0.5324205491925296
17031310500,1,185.0911829471588,88.68991094827652,0.5208312490303962
17031310600,1,686.2503066845238,358.1209142059088,0.47814826351612755
17031310700,0,185.26796698570251,111.53828120231628,0.39796240539022104
17031310800,1,465.1731414794922,244.8343586921692,0.4736704747968278
17031310900,1,509.05861937999725,252.77620097994804,0.5034438248235258
17031320100,1,2213.188943505287,463.6672480106354,0.790498118395499
17031320400,0,257.5438382974826,80.8255122168921,0.6861679442568045
17031320600,1,923.6562196016312,273.0518810749054,0.7043793185383719
17031330100,1,3658.377463649027,1075.102892419789,0.706125761187192
17031330200,1,849.2298625186086,308.79719220660627,0.6363797296402306
17031340300,1,78.7226097881794,40.375845558941364,0.48711246149509635
17031340400,1,84.14364197850227,47.11238090693951,0.4400957719541522
17031340500,1,204.9965797662735,97.08442190289497,0.5264095527174862
17031340600,1,145.03454095125198,66.44728021323681,0.5418520320923371
17031351000,1,514.2354207634926,376.65277832746506,0.2675479690445217
17031351100,1,289.1868633236736,143.6242086160928,0.5033515458987471
17031351400,1,179.6954654827714,89.68548750597984,0.5009028899809462
17031360200,1,168.54633903503418,106.63196909427643,0.36734330923609193
17031380100,1,369.36418855190277,269.17304277420044,0.2712530041704992
17031380200,1,429.9888662099838,288.85502794384956,0.3282267271478884
17031380500,1,89.61100080609322,53.56635284423828,0.4022346323288026
17031380700,1,167.84863971173763,86.00616380572319,0.48759689710068715
17031381200,1,302.4254339337349,174.64049723744392,0.42253369709734867
17031381400,1,235.30433130264282,121.66634488105774,0.4829404787939352
17031381500,1,83.7742133140564,41.11229050159454,0.509248862206906
17031381700,1,8.995667457580566,4.349553108215332,0.5164835595884546
17031381800,1,178.3206661939621,107.26860836148262,0.3984510564535188
17031390100,1,257.03447246551514,185.65655708312988,0.27769783055835684
17031390200,1,305.03609704971313,231.73524928092957,0.24030220841973793
17031390300,1,348.47931940853596,264.6919647529721,0.2404370933625953
17031390400,1,445.66340136528015,341.04138228297234,0.23475568952218318
17031390500,1,220.09726643562317,238.45219588279724,-0.0769753005595964
17031390600,1,294.046715259552,352.1360936164856,-0.16496286353479922
17031390700,1,920.2985444366932,973.8388519883156,-0.05497861113500202
17031400300,1,157.10042680473998,78.24637241323944,0.5019340557839999
17031400400,1,225.64759266376495,121.7726480960846,0.4603414702609449
17031400500,1,236.3089674115181,94.3128622174263,0.6008917340272322
17031400800,1,273.4612218141556,118.17355737090111,0.5678599086666412
17031410100,1,294.705548286438,340.1232314109802,-0.1335330225345966
17031410200,1,69.29849481582642,90.56469869613647,-0.23481780634706934
17031410500,1,348.7423014640808,360.3470616340637,-0.0322043979416923
17031410600,1,269.3779148757458,367.1050555706024,-0.2662102828928804
17031410700,1,296.3976538181305,383.58950304985046,-0.227305097085487
17031410800,1,335.93445217609406,369.6021945476532,-0.09109183567690729
17031410900,1,573.2035050392151,600.664496421814,-0.045717686905394385
17031411000,1,521.4273500478594,469.018971315003,0.1005094549184005
17031411100,1,346.28176856040955,336.8392596244812,0.02726828205592083
17031411200,1,172.8930156007409,183.60754580795765,-0.05835560929736237
17031420100,1,246.89449483156204,163.52913600206375,0.3376558026794901
17031420200,1,151.2408561706543,133.6448699235916,0.11634413274682905
17031420300,1,284.27685546875,241.5257134437561,0.15038558786117376
17031420400,1,190.97146040946245,143.514973834157,0.24850041191261707
17031420500,1,302.0388391315937,149.71448217332363,0.504320429108472
17031420600,1,278.28315511345863,126.23282790184021,0.5463871039899131
17031420700,1,305.25743233785033,143.5783019461669,0.5296484647513562
17031420800,1,282.1004086136818,140.15302592515945,0.5031803512305792
17031421200,1,204.53757232427597,98.89608047902584,0.5164894187644167
17031430101,1,492.1388771533966,270.20068418979645,0.45096659350978974
17031430102,1,445.19055342674255,276.3108673095703,0.3793424744017213
17031430200,1,702.8378441333771,445.86923146247864,0.36561578864289734
17031430300,1,262.4664141535759,133.97557631134987,0.48955154226720493
